Date,MaxT,MeanT,MinT,RH,AH,ph,sh,pm25,pm10,o3,no2,so2,co,Rain,V10mucomponentofwind_ind,V10mvcomponentofwind_ind,V2mdewpointtemperature_k,V2mtemperature_k,VLeafareaindexHIGH_ind,VLeafareaindexLOW_ind,VSurfacepressure_pa,VTotalprecipitation_m,WindSpeed_msminus1,WindDirection_deg,VaporPressure_kpa,SaturatedVaporPressure_kpa,AbsoluteHumidity_gmminus3,RelativeHumidity1_perc,RelativeHumidity2_perc,Cardiovascular disease,Chronic respiratory disease,Congenital Abnormalities,Diabetes mellitus,Digestive disease,Endocrine disorders,Factors influencing health status and contact with health services,Genitourinary disorders,Ill-defined diseases,Ill-defined injuries/accidents,Infectious and Parasitic Diseases,Intentional injuries,Malignant neoplasms,Maternal conditions,Mental disorders,Musculoskeletal disease,Neurological and sense disorders,Not Categorised,Nutritional deficiencies,Oral Diseases,Other neoplasms,Perinatal conditions,Respiratory Infection,Skin diseases,Unintentional injuries
2011-04-30,32.66883116857143,28.104924242857145,25.11038961,76.56103896285715,20.880466697142857,0.0,0.0,18.17619,26.443122857142857,28.61408714285714,20.805558571428573,8.322601,0.5237599142857142,0.6857142857142858,,,,,,,,,,,,,,,,801.0,599.0,14.0,78.0,1397.0,250.0,88.0,629.0,3206.0,13.0,1293.0,249.0,83.0,35.0,202.0,816.0,895.0,225.0,47.0,77.0,17.0,109.0,2618.0,726.0,3579.0
2011-05-07,32.22987013142857,27.978625541428574,24.992207791428573,78.49393939428572,21.22690412714286,0.2857142857142857,0.0,19.236804285714282,27.91895,31.05158714285714,31.372867142857142,12.227142857142857,0.5611309571428571,7.800000000000002,,,,,,,,,,,,,,,,807.0,622.0,17.0,73.0,1522.0,238.0,73.0,617.0,3181.0,13.0,1349.0,270.0,79.0,56.0,241.0,849.0,939.0,227.0,51.0,90.0,19.0,132.0,2955.0,764.0,3481.0
2011-05-14,32.57922078,28.924296537142858,25.644155844285713,75.67267316,21.53019351714286,0.0,0.0,27.170237142857143,37.21521285714285,29.816665714285712,32.87842714285714,16.10255,0.5954166714285715,3.6,,,,,,,,,,,,,,,,814.0,631.0,16.0,95.0,1514.0,243.0,91.0,616.0,3152.0,13.0,1242.0,265.0,80.0,42.0,252.0,909.0,941.0,236.0,54.0,66.0,24.0,90.0,2645.0,783.0,3397.0
2011-05-21,32.254545455714286,27.970075757142858,25.144155844285713,78.35959415714287,21.217507102857144,0.14285714285714285,0.0,21.86537857142857,29.512515714285716,21.26507857142857,28.2714,13.908294285714286,0.6092162714285714,0.42857142857142855,,,,,,,,,,,,,,,,828.0,616.0,14.0,114.0,1536.0,210.0,75.0,657.0,3182.0,14.0,1237.0,257.0,76.0,38.0,222.0,930.0,926.0,217.0,50.0,94.0,22.0,92.0,2744.0,778.0,3660.0
2011-05-28,32.03896103857143,28.576785714285712,25.46883116857143,76.16478896,21.315675445714287,0.0,0.14285714285714285,14.92331342857143,21.860714285714288,23.083237142857143,25.73497,19.187384285714284,0.43389881428571425,6.028571428571429,,,,,,,,,,,,,,,,813.0,615.0,10.0,64.0,1468.0,272.0,79.0,613.0,3141.0,15.0,1184.0,284.0,88.0,50.0,219.0,812.0,886.0,241.0,57.0,65.0,18.0,96.0,2599.0,718.0,3714.0
2011-06-04,32.05974026,28.14264069142857,25.584415584285715,80.70708874428571,22.057829175714286,0.0,1.0,23.584424285714285,33.064167142857144,18.610614285714284,29.17379,13.33597442857143,0.6513393,12.028571428571428,,,,,,,,,,,,,,,,785.0,567.0,13.0,88.0,1472.0,224.0,54.0,584.0,3065.0,31.0,1223.0,238.0,76.0,42.0,217.0,841.0,979.0,250.0,46.0,71.0,15.0,101.0,2573.0,720.0,3514.0
2011-06-11,30.68571428714286,27.70524891857143,24.67012987,80.70676406857142,21.48420642285714,0.0,1.0,19.36537714285714,27.510334285714286,14.40376885714286,27.981485714285714,13.232747571428572,0.5981646857142857,7.057142857142858,,,,,,,,,,,,,,,,773.0,563.0,18.0,76.0,1486.0,234.0,62.0,591.0,3166.0,17.0,1218.0,249.0,76.0,37.0,250.0,815.0,940.0,260.0,43.0,86.0,20.0,113.0,2515.0,728.0,3396.0
2011-06-18,31.55974026,28.282305197142858,25.064935062857142,77.50021645,21.344303114285715,0.0,1.0,19.38640857142857,27.55747142857143,23.398312857142855,25.74161571428571,14.063502428571427,0.5256944571428571,2.3714285714285714,,,,,,,,,,,,,,,,794.0,531.0,7.0,67.0,1488.0,217.0,71.0,608.0,3270.0,12.0,1252.0,269.0,77.0,59.0,243.0,818.0,897.0,226.0,53.0,69.0,17.0,115.0,2457.0,767.0,3479.0
2011-06-25,31.60779220857143,28.726352814285715,25.99740259714286,77.36558441571428,21.821109500000002,0.0,1.0,17.65972142857143,26.784524285714287,27.089184285714285,24.785307142857143,15.829084285714286,0.46208334285714286,4.6,,,,,,,,,,,,,,,,810.0,564.0,10.0,80.0,1553.0,257.0,62.0,597.0,3361.0,6.0,1304.0,292.0,72.0,50.0,228.0,857.0,882.0,214.0,52.0,68.0,21.0,98.0,2573.0,745.0,3507.0
2011-07-02,30.915584417142856,28.063582251428574,25.272727272857143,79.28549783571428,21.54463519285714,0.0,0.14285714285714285,14.085417142857143,22.687898571428573,17.46438285714286,23.05426,12.601389428571428,0.47304562857142857,4.6571428571428575,,,,,,,,,,,,,,,,806.0,602.0,14.0,70.0,1461.0,224.0,74.0,586.0,3265.0,7.0,1295.0,252.0,75.0,58.0,255.0,794.0,923.0,228.0,67.0,81.0,15.0,107.0,2732.0,757.0,3554.0
2011-07-09,32.24155844285714,28.951893938571427,26.401298701428573,75.60108225,21.594909002857143,0.0,0.14285714285714285,19.01627,28.929579999999998,27.989285714285717,22.037038571428575,11.575481428571427,0.4319444428571429,0.0,,,,,,,,,,,,,,,,739.0,576.0,9.0,80.0,1403.0,253.0,84.0,587.0,3436.0,18.0,1362.0,304.0,95.0,39.0,270.0,845.0,896.0,224.0,57.0,65.0,13.0,105.0,2556.0,717.0,3648.0
2011-07-16,31.532467531428573,28.10790043142857,24.96883116857143,78.56071428571428,21.42648372,0.0,0.0,15.012375714285714,22.953394285714285,22.50377,22.172525714285715,14.428102142857142,0.4207837428571429,2.6571428571428575,,,,,,,,,,,,,,,,728.0,582.0,12.0,75.0,1439.0,235.0,61.0,643.0,3417.0,13.0,1299.0,284.0,80.0,46.0,256.0,854.0,891.0,217.0,56.0,69.0,15.0,103.0,2542.0,662.0,3802.0
2011-07-23,31.779220780000003,28.49642857142857,25.575324677142856,75.87110389428572,21.14439105,0.0,0.0,13.915775714285715,22.7041,20.936607142857145,23.28945428571429,16.597111428571427,0.4410515857142857,2.4285714285714284,,,,,,,,,,,,,,,,800.0,559.0,12.0,82.0,1453.0,267.0,79.0,633.0,3299.0,11.0,1317.0,242.0,69.0,45.0,234.0,805.0,863.0,244.0,59.0,82.0,13.0,101.0,2553.0,740.0,3683.0
2011-07-30,31.542857142857144,28.491071428571427,25.319480520000003,76.73993506428572,21.374519718571428,0.0,0.0,16.211904285714287,25.342791428571427,27.823017142857143,26.051945714285715,14.842699999999999,0.4337202428571429,5.857142857142857,,,,,,,,,,,,,,,,810.0,514.0,10.0,69.0,1417.0,221.0,76.0,590.0,3293.0,19.0,1323.0,282.0,78.0,33.0,253.0,894.0,902.0,208.0,37.0,65.0,14.0,93.0,2577.0,676.0,3913.0
2011-08-06,31.436363637142854,28.210119047142857,25.810389609999998,78.09751082285713,21.371156397142858,0.0,0.0,17.95496,28.43254,26.22351,25.958325714285714,16.811705714285715,0.48986112857142855,2.142857142857143,,,,,,,,,,,,,,,,772.0,543.0,10.0,81.0,1417.0,257.0,70.0,537.0,3200.0,16.0,1250.0,241.0,78.0,49.0,243.0,787.0,919.0,259.0,42.0,94.0,17.0,93.0,2455.0,686.0,3724.0
2011-08-13,31.835064934285715,28.271103894285716,25.344155844285716,78.60654761857143,21.616673710000004,0.14285714285714285,0.14285714285714285,22.499704285714284,31.31303,31.606647142857145,26.614108571428574,12.775798285714286,0.5116964428571429,1.6,,,,,,,,,,,,,,,,688.0,579.0,19.0,75.0,1421.0,257.0,77.0,624.0,3050.0,17.0,1266.0,287.0,80.0,31.0,250.0,794.0,904.0,225.0,42.0,85.0,21.0,114.0,2524.0,674.0,3581.0
2011-08-20,31.57792207714286,27.710010821428572,24.907792207142855,79.89940476285713,21.28863872857143,0.0,0.0,19.910814285714284,28.91747714285714,23.344942857142858,26.738588571428572,10.790722,0.6526190571428572,2.1714285714285713,,,,,,,,,,,,,,,,738.0,510.0,8.0,86.0,1422.0,259.0,66.0,549.0,2955.0,12.0,1191.0,264.0,71.0,43.0,216.0,800.0,871.0,234.0,48.0,77.0,12.0,90.0,2276.0,683.0,3689.0
2011-08-27,30.493506492857144,27.67435065,25.14935065,80.1939393957143,21.316479925714287,0.0,0.0,24.621327142857144,35.39484,28.243055714285713,29.918297142857142,12.715161142857141,0.5885615142857142,5.3428571428571425,,,,,,,,,,,,,,,,738.0,546.0,9.0,69.0,1449.0,230.0,84.0,581.0,2861.0,11.0,1204.0,273.0,85.0,40.0,228.0,757.0,837.0,207.0,40.0,89.0,14.0,118.0,2331.0,692.0,3623.0
2011-09-03,31.038961038571426,27.92651515142857,25.13116883,80.11174242142856,21.61769425,0.14285714285714285,0.2857142857142857,24.22162857142857,33.265344285714285,21.57460142857143,26.363938571428573,15.128207142857141,0.5799404857142857,0.5428571428571428,,,,,,,,,,,,,,,,764.0,556.0,10.0,63.0,1422.0,207.0,74.0,566.0,2858.0,17.0,1315.0,250.0,74.0,39.0,244.0,729.0,844.0,200.0,53.0,81.0,19.0,123.0,2402.0,723.0,3698.0
2011-09-10,31.663636362857144,28.323755412857142,25.667532467142856,77.09237013142857,21.27674503142857,0.0,1.0,20.897022857142854,32.115872857142854,25.04226142857143,24.167465714285715,13.614962857142856,0.5162698428571428,7.742857142857142,,,,,,,,,,,,,,,,857.0,566.0,16.0,89.0,1449.0,238.0,72.0,603.0,3074.0,12.0,1297.0,280.0,108.0,34.0,256.0,788.0,864.0,231.0,50.0,65.0,19.0,104.0,2347.0,758.0,3615.0
2011-09-17,31.236363635714287,27.703841992857143,24.910389610000003,81.43501082428573,21.72745195,0.0,0.14285714285714285,25.57847142857143,35.220351428571426,19.411707142857146,29.768912857142855,15.780161142857143,0.6787599714285715,0.8571428571428571,,,,,,,,,,,,,,,,828.0,590.0,15.0,77.0,1544.0,205.0,86.0,575.0,3063.0,16.0,1252.0,259.0,101.0,37.0,267.0,899.0,936.0,197.0,41.0,70.0,19.0,113.0,2231.0,765.0,3919.0
2011-09-24,30.189610391428573,27.071753245714287,24.27142857,83.42451298857144,21.470215800000002,0.0,0.0,23.94762,33.239847142857144,16.646924428571428,29.24383,18.597407142857143,0.7362401428571428,4.914285714285714,,,,,,,,,,,,,,,,758.0,567.0,10.0,64.0,1532.0,239.0,76.0,608.0,3183.0,21.0,1361.0,281.0,90.0,38.0,243.0,896.0,882.0,231.0,53.0,68.0,17.0,121.0,2273.0,735.0,3772.0
2011-10-01,31.438961038571428,27.918127707142855,23.605194807142855,78.18998917571427,21.113920667142857,0.0,0.0,29.752378571428572,38.82222428571429,25.796430000000004,29.747565714285713,23.506688571428572,0.6192559571428572,6.228571428571429,,,,,,,,,,,,,,,,873.0,627.0,15.0,74.0,1692.0,251.0,78.0,583.0,3359.0,21.0,1385.0,293.0,98.0,39.0,256.0,887.0,907.0,257.0,46.0,72.0,9.0,96.0,2476.0,732.0,3890.0
2011-10-08,31.137662338571428,27.19632034714286,23.99740259857143,84.03154761857142,21.781849044285714,0.0,0.14285714285714285,24.385420000000003,32.310315714285714,21.27529714285714,34.29584714285714,17.63210757142857,0.6500892857142857,9.0,,,,,,,,,,,,,,,,833.0,685.0,8.0,59.0,1664.0,223.0,67.0,620.0,3231.0,9.0,1397.0,246.0,74.0,40.0,230.0,790.0,881.0,214.0,54.0,58.0,19.0,86.0,2573.0,757.0,3628.0
2011-10-15,30.97402597285714,27.50324675285714,24.41948052142857,82.38079004428572,21.707701652857143,0.0,0.0,18.942162857142858,26.947421428571428,18.426389999999998,28.16600857142857,18.834337142857144,0.5494245999999999,5.457142857142857,,,,,,,,,,,,,,,,829.0,615.0,13.0,66.0,1630.0,245.0,74.0,577.0,3343.0,17.0,1446.0,310.0,81.0,43.0,254.0,862.0,937.0,219.0,54.0,71.0,14.0,121.0,2605.0,664.0,3617.0
2011-10-22,31.31818182,27.09475108285714,24.64025974,84.24740259857143,21.711009151428573,0.0,0.0,17.080358571428572,24.742975714285713,18.43759857142857,27.757074285714285,11.373688714285715,0.6455555571428572,2.5142857142857147,,,,,,,,,,,,,,,,858.0,683.0,10.0,106.0,1728.0,211.0,89.0,556.0,3276.0,15.0,1354.0,270.0,97.0,47.0,241.0,814.0,881.0,213.0,48.0,75.0,16.0,97.0,2589.0,742.0,3652.0
2011-10-29,31.296103897142853,27.165097404285714,24.37792207857143,84.84155844142856,21.952988027142855,0.14285714285714285,0.0,12.089286285714286,19.68300285714286,19.96646714285714,23.158942857142854,6.525096571428571,0.6202380857142857,11.371428571428572,,,,,,,,,,,,,,,,787.0,587.0,11.0,60.0,1668.0,252.0,80.0,539.0,3382.0,13.0,1440.0,266.0,75.0,52.0,238.0,822.0,965.0,209.0,37.0,100.0,18.0,120.0,2888.0,794.0,3801.0
2011-11-05,30.79090909142857,26.992532465714284,24.514285714285712,85.55497835285713,21.93111246,0.0,0.0,12.244245714285714,21.86415285714286,17.488192857142856,23.688444285714287,9.761436285714286,0.6042262,8.200000000000001,,,,,,,,,,,,,,,,860.0,603.0,7.0,76.0,1668.0,232.0,84.0,551.0,3160.0,18.0,1329.0,271.0,90.0,40.0,247.0,980.0,944.0,245.0,44.0,83.0,20.0,118.0,2618.0,734.0,3549.0
2011-11-12,31.26233766142857,27.397619047142857,24.533766235714285,82.08522727428571,21.509385911428573,0.14285714285714285,0.0,13.684625142857143,23.09622428571429,23.32500142857143,28.599511428571425,9.84312157142857,0.6201289571428571,6.428571428571429,,,,,,,,,,,,,,,,869.0,656.0,13.0,83.0,1750.0,259.0,78.0,706.0,3249.0,7.0,1453.0,278.0,93.0,45.0,231.0,964.0,990.0,218.0,48.0,87.0,14.0,146.0,2964.0,775.0,3575.0
2011-11-19,31.950649351428574,26.75481601857143,24.015584414285716,85.18587662285714,21.570881684285716,0.0,0.14285714285714285,12.755952857142857,21.960135714285716,25.23908714285714,28.002044285714284,8.074704714285714,0.6032440571428571,19.37142857142857,,,,,,,,,,,,,,,,857.0,635.0,8.0,75.0,1603.0,264.0,76.0,603.0,3148.0,24.0,1155.0,325.0,89.0,54.0,245.0,964.0,947.0,226.0,44.0,65.0,18.0,109.0,2784.0,726.0,3616.0
2011-11-26,31.440259738571427,27.01266233714286,24.558441558571428,87.34096320428571,22.433997115714284,0.0,1.0,10.895835714285713,19.294145714285715,20.74345285714286,22.212135714285715,8.085911,0.5626984285714286,10.228571428571428,,,,,,,,,,,,,,,,836.0,677.0,13.0,72.0,1543.0,253.0,79.0,608.0,3095.0,11.0,1268.0,285.0,84.0,37.0,242.0,939.0,942.0,220.0,40.0,71.0,18.0,91.0,2822.0,792.0,3609.0
2011-12-03,30.959740259999997,26.576515150000002,24.394805195714287,88.83593073857142,22.278756561428573,0.0,1.0,12.37976142857143,21.1916,19.585417142857143,23.82822285714286,6.468718428571429,0.6417658714285714,15.4,,,,,,,,,,,,,,,,773.0,635.0,11.0,85.0,1521.0,241.0,52.0,628.0,3143.0,20.0,1260.0,285.0,89.0,48.0,263.0,936.0,1015.0,228.0,36.0,62.0,15.0,104.0,2641.0,778.0,3556.0
2011-12-10,31.783116881428572,27.074837662857142,24.229870131428573,82.56293289999999,21.275991771428572,0.0,1.0,15.389584285714287,24.940691428571427,26.343455714285714,25.392097142857143,7.458144142857143,0.6202877142857143,13.428571428571429,,,,,,,,,,,,,,,,790.0,590.0,18.0,78.0,1475.0,244.0,88.0,558.0,3251.0,18.0,1244.0,303.0,93.0,43.0,252.0,881.0,882.0,224.0,43.0,81.0,20.0,97.0,2735.0,823.0,3605.0
2011-12-17,30.216883115714285,26.586309524285717,24.341558442857142,85.12662337714286,21.342985158571427,0.0,1.0,11.92420742857143,22.01296142857143,29.986807142857142,23.908252857142855,4.724422714285715,0.6239881,4.228571428571429,,,,,,,,,,,,,,,,773.0,627.0,9.0,80.0,1454.0,261.0,85.0,581.0,3356.0,21.0,1251.0,280.0,79.0,33.0,245.0,921.0,909.0,246.0,43.0,74.0,13.0,108.0,2611.0,785.0,3449.0
2011-12-24,28.24935065,25.77159090857143,24.24935065,91.47508658000001,21.918022968571428,0.0,1.0,10.152281142857143,19.776588571428572,22.109622857142856,21.14797857142857,5.027024714285714,0.5283531714285714,19.342857142857145,,,,,,,,,,,,,,,,786.0,569.0,12.0,81.0,1380.0,248.0,63.0,583.0,3043.0,19.0,1235.0,266.0,75.0,50.0,230.0,880.0,873.0,200.0,46.0,66.0,12.0,82.0,2443.0,709.0,3444.0
2011-12-31,29.901298701428573,26.611580085714284,24.574025974285714,83.27391774857144,20.901944157142857,0.14285714285714285,1.0,12.969147285714286,24.59517285714286,35.744344285714284,18.136789999999998,4.8676702857142855,0.4823809714285714,0.19999999999999998,,,,,,,,,,,,,,,,822.0,643.0,6.0,86.0,1542.0,264.0,84.0,598.0,3135.0,22.0,1486.0,250.0,86.0,58.0,250.0,877.0,904.0,203.0,51.0,84.0,12.0,111.0,3044.0,799.0,3583.0
2012-01-07,31.4012987,27.311796537142857,24.727272728571428,79.99788961142858,20.899673755714286,0.14285714285714285,0.0,11.746428285714286,24.786474285714288,28.337997142857144,15.055871428571427,5.303596142857143,0.44228174285714283,0.34285714285714286,-1.7145877021428573,-4.419338553142857,296.18931895714286,299.1280672428571,2.0369532141428572,2.5821485247142855,100868.37914285714,0.0011980038571428573,4.803637114142857,59.42857142857143,0.9334846845714286,1.0408096947142857,6.755980934999999,83.90554946571429,89.69885856857142,864.0,625.0,13.0,87.0,1572.0,287.0,100.0,636.0,3515.0,13.0,1552.0,299.0,100.0,64.0,353.0,927.0,911.0,186.0,53.0,84.0,17.0,124.0,3174.0,851.0,3588.0
2012-01-14,29.074025975714285,26.05232684,23.915584414285714,85.22402597428572,20.73112626714286,0.0,0.0,9.207538714285715,18.751990000000003,22.786407142857144,17.45274142857143,4.449058,0.5166567571428572,7.428571428571429,0.5340001467142858,-4.153069441857143,295.99763579999995,298.37528729999997,2.039626554142857,2.6174821035714286,100691.40612857144,0.003349168857142857,4.352646984428572,100.0,0.9263943151428571,1.0135446112857143,6.721516111142857,86.71296054285715,91.40491843285714,899.0,605.0,13.0,64.0,1522.0,283.0,93.0,606.0,3359.0,10.0,1327.0,263.0,84.0,43.0,313.0,946.0,883.0,208.0,58.0,78.0,21.0,97.0,2906.0,760.0,3682.0
2012-01-21,32.206493505714285,27.263690475714288,24.04155844142857,82.8070887442857,21.56744229142857,0.0,0.0,19.18502,29.28279857142857,37.67331428571429,28.68598857142857,12.456051428571428,0.5378769714285714,3.4857142857142853,-0.585992101142857,-1.23510276,296.78314392857146,299.4216358857143,2.041551777285714,2.644445855285714,100484.93782857143,0.003967624428571429,2.118792236857143,80.0,0.9553780498571428,1.051354663,6.907551291142857,85.47103955,90.89911134714285,780.0,649.0,12.0,79.0,1412.0,259.0,75.0,584.0,3266.0,12.0,1285.0,298.0,89.0,54.0,301.0,912.0,847.0,239.0,48.0,58.0,14.0,92.0,2996.0,760.0,3671.0
2012-01-28,30.72077922,26.570616881428574,23.987012984285712,80.78295454428572,20.235275372857142,0.2857142857142857,0.0,11.106250142857144,20.822288571428572,25.089878571428574,17.257225714285713,6.453419285714285,0.46992064285714286,1.3714285714285714,0.28461549471428566,-4.408115822857143,295.86055407142857,299.02612872857145,2.0425344434285715,2.6602972574285713,100628.20452857143,0.003204662857142857,4.541980649,94.85714285714286,0.9213193944285714,1.0371365405714286,6.670448987,82.82697111428571,88.86978950571428,752.0,726.0,5.0,74.0,1614.0,260.0,96.0,636.0,3380.0,19.0,1498.0,305.0,97.0,46.0,268.0,941.0,853.0,209.0,44.0,128.0,20.0,202.0,3844.0,869.0,3413.0
2012-02-04,30.455844155714285,26.48787878857143,23.899999998571428,83.55541125714285,20.821731962857143,0.0,0.0,11.006050571428572,19.754265714285715,22.779958571428573,19.47136714285714,6.172401857142857,0.41113095714285713,8.32857142857143,-1.3010349817142857,-3.2385237014285715,296.29572534285717,298.90518691428576,2.0435049024285714,2.676132528857143,100692.43628571428,0.0032902524285714284,3.577440233,67.0,0.9374416132857143,1.0327316687142858,6.789751489142857,85.59105921714286,90.81123675142858,807.0,686.0,4.0,65.0,1520.0,266.0,74.0,657.0,3541.0,13.0,1275.0,268.0,84.0,63.0,310.0,931.0,859.0,246.0,62.0,61.0,24.0,83.0,3147.0,796.0,3669.0
2012-02-11,32.05844155714286,27.503084415714284,24.331168831428574,76.63917748857143,20.231514838571428,0.0,0.0,12.204465714285714,24.55152,25.99365142857143,16.024344285714285,4.719609857142857,0.42867064285714285,0.0,-1.215292023,-3.3261745452857143,295.9615575428571,299.36768274285714,2.044483208714286,2.6919823238571428,100669.44661428571,0.0015372442857142857,3.6635733664285715,68.57142857142857,0.9250567522857143,1.049465255,6.689789461857143,81.64384903714286,88.17077630714286,852.0,665.0,7.0,99.0,1584.0,274.0,78.0,574.0,3724.0,18.0,1313.0,290.0,92.0,47.0,316.0,1008.0,867.0,202.0,65.0,74.0,17.0,90.0,3044.0,780.0,3674.0
2012-02-18,31.46883116714286,26.959902597142854,24.46103896,82.70189393999999,21.170090087142857,0.0,0.0,15.505357142857141,28.19828,24.011311428571428,22.88933714285714,7.0870361428571425,0.5554861,5.685714285714285,-0.327632296,-2.6551763805714286,296.4991051714286,299.0199648142857,2.0454048394285715,2.707224845857143,100646.06154285713,0.006596936714285714,2.8855538962857143,84.57142857142857,0.9449371481428572,1.0368962657142857,6.841384296285715,86.03977639428571,91.15430012428571,876.0,607.0,11.0,78.0,1562.0,280.0,85.0,576.0,3778.0,24.0,1330.0,335.0,72.0,55.0,285.0,1008.0,867.0,167.0,55.0,81.0,23.0,93.0,3023.0,749.0,3555.0
2012-02-25,31.697402595714287,27.388852815714284,24.65974026,81.26212121,21.30306135142857,0.0,0.0,13.90843142857143,23.590839999999996,25.364584285714283,21.838401428571427,6.725429714285714,0.49547621428571426,0.37142857142857144,-1.2230909074285712,-1.5796076092857143,296.6047454857143,299.7168152,2.0459593875714286,2.7187140328571426,100403.15882857142,0.0037627921428571433,2.085131468142857,67.57142857142857,0.9488112004285715,1.0620264878571428,6.853363038571429,83.06869221285714,89.34008594571428,887.0,680.0,11.0,74.0,1520.0,278.0,98.0,610.0,3699.0,18.0,1264.0,293.0,82.0,50.0,292.0,1022.0,800.0,208.0,60.0,76.0,18.0,96.0,2946.0,744.0,3520.0
2012-03-03,31.623376622857144,27.119101732857143,24.487012985714284,83.47288961142858,21.53967849714286,0.0,0.0,13.42192442857143,23.381295714285717,17.952677,22.62126,8.764507857142858,0.5052182571428572,3.8285714285714287,0.26119394985714284,-2.223261206285714,296.8314298428572,298.97844958571426,2.0464642354285716,2.729619707285714,100433.69995714285,0.010455073142857142,2.4183040885714284,95.28571428571429,0.9571701482857142,1.035404336142857,6.930955148,87.99784839857143,92.46637662714285,881.0,632.0,9.0,81.0,1493.0,269.0,77.0,607.0,3572.0,17.0,1262.0,296.0,95.0,42.0,315.0,1026.0,835.0,160.0,49.0,74.0,19.0,103.0,2975.0,759.0,3735.0
2012-03-10,30.972727272857146,27.23014069142857,24.15844155857143,82.22056277142858,21.36565183857143,0.0,0.14285714285714285,16.227317142857142,26.357751428571426,23.222022857142857,29.46214857142857,12.766305571428573,0.5260714285714286,6.057142857142857,0.33412832014285715,-1.1256535241428571,296.61842237142855,300.2474472142857,2.046967339714286,2.7405120849999998,100336.32998571428,0.001547369,2.1410627355714285,95.57142857142857,0.9492804784285714,1.081065413,6.844717463857143,80.64035703285715,87.81993276142857,850.0,601.0,13.0,86.0,1515.0,294.0,78.0,585.0,3749.0,17.0,1281.0,298.0,94.0,44.0,309.0,1058.0,838.0,170.0,53.0,85.0,21.0,93.0,2888.0,770.0,3662.0
2012-03-17,30.27142857,26.5607684,24.094805195714287,83.52927489142857,20.879571777142854,0.0,1.0,10.769841142857143,20.444664285714286,17.21785714285714,22.582044285714286,4.755193571428571,0.5148512000000001,16.02857142857143,0.3511242472857143,-3.752331542857143,296.4919368285714,298.8813543,2.0475837944285713,2.752858189142857,100728.04592857145,0.005526774142857143,3.8260676284285715,96.71428571428571,0.9446687765714286,1.0318218494285714,6.8425431788571425,86.75684675285713,91.61226732285715,871.0,615.0,11.0,74.0,1494.0,258.0,85.0,551.0,3549.0,22.0,1284.0,287.0,70.0,50.0,309.0,1018.0,814.0,290.0,48.0,67.0,24.0,85.0,2822.0,741.0,3489.0
2012-03-24,32.19999999857143,27.63354978285714,24.61688311857143,82.13576839999999,21.82927734714286,0.0,0.14285714285714285,23.31517857142857,36.46865285714286,29.768947142857144,34.12715142857143,13.213088571428571,0.6418253857142858,4.314285714285715,0.5059781891428571,-1.6862738474285714,297.25737434285713,300.01729584285715,2.0495377915714283,2.7827035085714287,100715.6679142857,0.002954534285714286,1.930921606142857,99.71428571428571,0.972766507,1.0728059288571428,7.019316506285714,84.88745165714285,90.67740137142857,853.0,620.0,10.0,81.0,1492.0,288.0,93.0,643.0,3648.0,11.0,1339.0,276.0,93.0,44.0,328.0,1043.0,822.0,397.0,53.0,89.0,14.0,89.0,2862.0,789.0,3521.0
